"Codigo_provincia","Nombre_provincia","Codigo_especie","Especie","Parametro","F.c.","Modelo","a","b","c","d","p","q","r","D.n.m."
27,"Lugo",NA,"Castanea sativa","VLE",3,12,"-","-","-","-","0.00002120000","2.5261300","-","-"
27,"Lugo",NA,"Castanea sativa","VLE",4,12,"-","-","-","-","0.00002120000","2.5261300","-","-"
27,"Lugo",NA,"Castanea sativa","VLE",5,12,"-","-","-","-","0.00002120000","2.5261300","-","-"
27,"Lugo",NA,"Castanea sativa","VLE",6,12,"-","-","-","-","0.00002120000","2.5261300","-","-"
27,"Lugo",NA,"Betula alba","VCC",1,1,"12.68000","0.0002535","-","-","-","-","-","-"
27,"Lugo",NA,"Betula alba","VCC",2,1,"12.68000","0.0002535","-","-","-","-","-","-"
27,"Lugo",NA,"Betula alba","VCC",3,1,"12.68000","0.0002535","-","-","-","-","-","-"
27,"Lugo",NA,"Betula alba","VCC",5,1,"12.68000","0.0002535","-","-","-","-","-","-"
27,"Lugo",NA,"Betula alba","VSC",1,7,"2.55000","0.7571656","0.0000857","-","-","-","-","-"
27,"Lugo",NA,"Betula alba","VSC",2,7,"2.55000","0.7571656","0.0000857","-","-","-","-","-"
27,"Lugo",NA,"Betula alba","VSC",3,7,"2.55000","0.7571656","0.0000857","-","-","-","-","-"
27,"Lugo",NA,"Betula alba","VSC",5,7,"2.55000","0.7571656","0.0000857","-","-","-","-","-"
27,"Lugo",NA,"Betula alba","IAVC",1,21,"-","-","0.0002154","-0.00000018864","-","-","-","-"
27,"Lugo",NA,"Betula alba","IAVC",2,21,"-","-","0.0002154","-0.00000018864","-","-","-","-"
27,"Lugo",NA,"Betula alba","IAVC",3,21,"-","-","0.0002154","-0.00000018864","-","-","-","-"
27,"Lugo",NA,"Betula alba","IAVC",5,21,"-","-","0.0002154","-0.00000018864","-","-","-","-"
27,"Lugo",NA,"Betula alba","VLE",1,12,"-","-","-","-","0.00004660000","2.3814200","-","-"
27,"Lugo",NA,"Betula alba","VLE",2,12,"-","-","-","-","0.00004660000","2.3814200","-","-"
27,"Lugo",NA,"Betula alba","VLE",3,12,"-","-","-","-","0.00004660000","2.3814200","-","-"
27,"Lugo",NA,"Betula alba","VLE",5,12,"-","-","-","-","0.00004660000","2.3814200","-","-"
