"Codigo_provincia","Nombre_provincia","Codigo_especie","Especie","Parametro","F.c.","Modelo","a","b","c","d","p","q","r","D.n.m."
17,"Girona",95,"Prunus spp.","VSC",2,7,"1.34000","0.7876103","0.0000211","-","-","-","-","-"
17,"Girona",95,"Prunus spp.","IAVC",2,21,"-","-","0.0001346","-0.00000013795","-","-","-","-"
17,"Girona",95,"Prunus spp.","VLE",2,12,"-","-","-","-","0.0000271","2.51797","-","-"
17,"Girona",95,"Prunus spp.","VCC",5,1,"62.78000","0.0001897","-","-","-","-","-","-"
17,"Girona",95,"Prunus spp.","VSC",5,7,"1.34000","0.7876103","0.0000211","-","-","-","-","-"
17,"Girona",95,"Prunus spp.","IAVC",5,21,"-","-","0.0001346","-0.00000013795","-","-","-","-"
17,"Girona",95,"Prunus spp.","VLE",5,12,"-","-","-","-","0.0000271","2.51797","-","-"
17,"Girona",395,"Prunus avium","VCC",2,1,"62.78000","0.0001897","-","-","-","-","-","-"
17,"Girona",395,"Prunus avium","VSC",2,7,"1.34000","0.7876103","0.0000211","-","-","-","-","-"
17,"Girona",395,"Prunus avium","IAVC",2,21,"-","-","0.0001346","-0.00000013795","-","-","-","-"
17,"Girona",395,"Prunus avium","VLE",2,12,"-","-","-","-","0.0000271","2.51797","-","-"
17,"Girona",395,"Prunus avium","VCC",3,1,"62.78000","0.0001897","-","-","-","-","-","-"
17,"Girona",395,"Prunus avium","VSC",3,7,"1.34000","0.7876103","0.0000211","-","-","-","-","-"
17,"Girona",395,"Prunus avium","IAVC",3,21,"-","-","0.0001346","-0.00000013795","-","-","-","-"
17,"Girona",395,"Prunus avium","VLE",3,12,"-","-","-","-","0.0000271","2.51797","-","-"
17,"Girona",395,"Prunus avium","VCC",5,1,"62.78000","0.0001897","-","-","-","-","-","-"
17,"Girona",395,"Prunus avium","VSC",5,7,"1.34000","0.7876103","0.0000211","-","-","-","-","-"
17,"Girona",395,"Prunus avium","IAVC",5,21,"-","-","0.0001346","-0.00000013795","-","-","-","-"
17,"Girona",395,"Prunus avium","VLE",5,12,"-","-","-","-","0.0000271","2.51797","-","-"
17,"Girona",97,"Sambucus nigra","VCC",2,1,"28.73000","0.0003222","-","-","-","-","-","-"
17,"Girona",97,"Sambucus nigra","VSC",2,7,"-6.20000","0.8544971","-0.0000059","-","-","-","-","-"
17,"Girona",97,"Sambucus nigra","IAVC",2,21,"-","-","0.0001346","-0.00000013795","-","-","-","-"
17,"Girona",97,"Sambucus nigra","VLE",2,12,"-","-","-","-","0.0000271","2.51797","-","-"
17,"Girona",97,"Sambucus nigra","VCC",5,1,"28.73000","0.0003222","-","-","-","-","-","-"
17,"Girona",97,"Sambucus nigra","VSC",5,7,"-6.20000","0.8544971","-0.0000059","-","-","-","-","-"
17,"Girona",97,"Sambucus nigra","IAVC",5,21,"-","-","0.0001346","-0.00000013795","-","-","-","-"
17,"Girona",97,"Sambucus nigra","VLE",5,12,"-","-","-","-","0.0000271","2.51797","-","-"
17,"Girona",99,"Otras frondosas","VCC",2,1,"109.53000","0.0001481","-","-","-","-","-","-"
17,"Girona",99,"Otras frondosas","VSC",2,7,"-4.94000","0.8041414","0.0000186","-","-","-","-","-"
17,"Girona",99,"Otras frondosas","IAVC",2,21,"-","-","0.0001346","-0.00000013795","-","-","-","-"
17,"Girona",99,"Otras frondosas","VLE",2,12,"-","-","-","-","0.0010626","1.85153","-","-"
17,"Girona",99,"Otras frondosas","VCC",5,1,"109.53000","0.0001481","-","-","-","-","-","-"
17,"Girona",99,"Otras frondosas","VSC",5,7,"-4.94000","0.8041414","0.0000186","-","-","-","-","-"
17,"Girona",99,"Otras frondosas","IAVC",5,21,"-","-","0.0001346","-0.00000013795","-","-","-","-"
17,"Girona",99,"Otras frondosas","VLE",5,12,"-","-","-","-","0.0010626","1.85153","-","-"
17,"Girona",299,"Ficus carica","VCC",5,1,"69.46000","0.0002080","-","-","-","-","-","-"
17,"Girona",299,"Ficus carica","VSC",5,7,"-9.88000","0.8628084","-0.0000009","-","-","-","-","-"
17,"Girona",299,"Ficus carica","IAVC",5,21,"-","-","0.0001346","-0.00000013795","-","-","-","-"
17,"Girona",299,"Ficus carica","VLE",5,12,"-","-","-","-","0.0000271","2.51797","-","-"
19,"Guadalajara",11,"Ailanthus altissima","VCC",2,11,"-","-","-","-","0.0008668","1.80781","1.00658","-"
19,"Guadalajara",11,"Ailanthus altissima","VSC",2,7,"-4.04000","0.9169635","0.0000031","-","-","-","-","-"
19,"Guadalajara",11,"Ailanthus altissima","IAVC",2,21,"-","-","0.0001896","-0.00000027200","-","-","-","-"
19,"Guadalajara",11,"Ailanthus altissima","VLE",2,12,"-","-","-","-","0.0000001","3.52547","-","-"
19,"Guadalajara",11,"Ailanthus altissima","VCC",3,11,"-","-","-","-","0.0008668","1.80781","1.00658","-"
19,"Guadalajara",11,"Ailanthus altissima","VSC",3,7,"-4.04000","0.9169635","0.0000031","-","-","-","-","-"
19,"Guadalajara",11,"Ailanthus altissima","IAVC",3,21,"-","-","0.0001896","-0.00000027200","-","-","-","-"
19,"Guadalajara",11,"Ailanthus altissima","VLE",3,12,"-","-","-","-","0.0000001","3.52547","-","-"
19,"Guadalajara",12,"Malus sylvestris","VCC",3,11,"-","-","-","-","0.0017568","1.68729","0.93055","-"
19,"Guadalajara",12,"Malus sylvestris","VSC",3,7,"-4.44000","0.8334608","0.0000816","-","-","-","-","-"
19,"Guadalajara",12,"Malus sylvestris","IAVC",3,21,"-","-","0.0001896","-0.00000027200","-","-","-","-"
19,"Guadalajara",12,"Malus sylvestris","VLE",3,12,"-","-","-","-","0.0010626","1.85153","-","-"
19,"Guadalajara",12,"Malus sylvestris","VCC",5,11,"-","-","-","-","0.0017568","1.68729","0.93055","-"
19,"Guadalajara",12,"Malus sylvestris","VSC",5,7,"-4.44000","0.8334608","0.0000816","-","-","-","-","-"
19,"Guadalajara",12,"Malus sylvestris","IAVC",5,21,"-","-","0.0001896","-0.00000027200","-","-","-","-"
19,"Guadalajara",12,"Malus sylvestris","VLE",5,12,"-","-","-","-","0.0010626","1.85153","-","-"
19,"Guadalajara",215,"Crataegus monogyna","VCC",5,11,"-","-","-","-","0.0017568","1.68729","0.93055","-"
19,"Guadalajara",215,"Crataegus monogyna","VSC",5,7,"-4.44000","0.8334608","0.0000816","-","-","-","-","-"
19,"Guadalajara",215,"Crataegus monogyna","IAVC",5,21,"-","-","0.0001896","-0.00000027200","-","-","-","-"
19,"Guadalajara",215,"Crataegus monogyna","VLE",5,12,"-","-","-","-","0.0010626","1.85153","-","-"
19,"Guadalajara",21,"Pinus sylvestris","VCC",2,11,"-","-","-","-","0.0005737","1.96972","0.88583","-"
19,"Guadalajara",21,"Pinus sylvestris","VSC",2,7,"-7.07000","0.8197169","0.0000229","-","-","-","-","-"
19,"Guadalajara",21,"Pinus sylvestris","IAVC",2,20,"0.91116","0.0260867","-","0.00000003325","-","-","-","-"
19,"Guadalajara",21,"Pinus sylvestris","VLE",2,12,"-","-","-","-","0.0001194","2.14645","-","-"
19,"Guadalajara",21,"Pinus sylvestris","VCC",3,11,"-","-","-","-","0.0001668","2.34799","0.44902","-"
19,"Guadalajara",21,"Pinus sylvestris","VSC",3,7,"0.32000","0.7590795","0.0000853","-","-","-","-","-"
19,"Guadalajara",21,"Pinus sylvestris","IAVC",3,20,"0.91116","0.0260867","-","0.00000003325","-","-","-","-"
19,"Guadalajara",21,"Pinus sylvestris","VLE",3,12,"-","-","-","-","0.0001194","2.14645","-","-"
19,"Guadalajara",21,"Pinus sylvestris","VCC",5,11,"-","-","-","-","0.0006920","2.09689","0.30199","-"
19,"Guadalajara",21,"Pinus sylvestris","VSC",5,7,"-4.60000","0.8248336","0.0000394","-","-","-","-","-"
19,"Guadalajara",21,"Pinus sylvestris","IAVC",5,20,"0.91116","0.0260867","-","0.00000003325","-","-","-","-"
19,"Guadalajara",21,"Pinus sylvestris","VLE",5,12,"-","-","-","-","0.0001194","2.14645","-","-"
19,"Guadalajara",23,"Pinus pinea","VCC",2,11,"-","-","-","-","0.0014257","1.76673","0.98882","-"
19,"Guadalajara",23,"Pinus pinea","VSC",2,7,"-16.05000","0.7834317","0.0000205","-","-","-","-","-"
19,"Guadalajara",23,"Pinus pinea","IAVC",2,14,"-","-","-","-","0.0025422","1.37961","-","-"
19,"Guadalajara",23,"Pinus pinea","VLE",2,12,"-","-","-","-","0.0000008","3.04558","-","-"
19,"Guadalajara",23,"Pinus pinea","VCC",3,11,"-","-","-","-","0.0019412","1.90296","0.31746","-"
19,"Guadalajara",23,"Pinus pinea","VSC",3,7,"2.49000","0.5722811","0.0009123","-","-","-","-","-"
19,"Guadalajara",23,"Pinus pinea","IAVC",3,14,"-","-","-","-","0.0025422","1.37961","-","-"
19,"Guadalajara",23,"Pinus pinea","VLE",3,12,"-","-","-","-","0.0000008","3.04558","-","-"
19,"Guadalajara",24,"Pinus halepensis","VCC",2,11,"-","-","-","-","0.0010140","1.89836","0.75297","-"
19,"Guadalajara",24,"Pinus halepensis","VSC",2,7,"-5.62000","0.7402347","0.0000402","-","-","-","-","-"
19,"Guadalajara",24,"Pinus halepensis","IAVC",2,14,"-","-","-","-","0.0025422","1.37961","-","-"
19,"Guadalajara",24,"Pinus halepensis","VLE",2,12,"-","-","-","-","0.0000453","2.33124","-","-"
19,"Guadalajara",24,"Pinus halepensis","VCC",3,11,"-","-","-","-","0.0004870","2.17385","0.32291","-"
19,"Guadalajara",24,"Pinus halepensis","VSC",3,7,"3.06000","0.5898348","-0.0000740","-","-","-","-","-"
19,"Guadalajara",24,"Pinus halepensis","IAVC",3,14,"-","-","-","-","0.0025422","1.37961","-","-"
19,"Guadalajara",24,"Pinus halepensis","VLE",3,12,"-","-","-","-","0.0000453","2.33124","-","-"
19,"Guadalajara",24,"Pinus halepensis","VCC",5,11,"-","-","-","-","0.0024530","1.81280","0.43771","-"
19,"Guadalajara",24,"Pinus halepensis","VSC",5,7,"-2.18000","0.7064260","0.0001487","-","-","-","-","-"
19,"Guadalajara",24,"Pinus halepensis","IAVC",5,14,"-","-","-","-","0.0025422","1.37961","-","-"
19,"Guadalajara",24,"Pinus halepensis","VLE",5,12,"-","-","-","-","0.0000453","2.33124","-","-"
19,"Guadalajara",25,"Pinus nigra","VCC",1,11,"-","-","-","-","0.0004892","2.00846","0.86583","-"
19,"Guadalajara",25,"Pinus nigra","VSC",1,7,"-6.56000","0.7003968","0.0000315","-","-","-","-","-"
19,"Guadalajara",25,"Pinus nigra","IAVC",1,20,"-0.50690","0.0295789","-","0.00000002873","-","-","-","-"
19,"Guadalajara",25,"Pinus nigra","VLE",1,12,"-","-","-","-","0.0000250","2.41169","-","-"
19,"Guadalajara",25,"Pinus nigra","VCC",2,11,"-","-","-","-","0.0004892","2.00846","0.86583","-"
19,"Guadalajara",25,"Pinus nigra","VSC",2,7,"-6.56000","0.7003968","0.0000315","-","-","-","-","-"
19,"Guadalajara",25,"Pinus nigra","IAVC",2,20,"-0.50690","0.0295789","-","0.00000002873","-","-","-","-"
19,"Guadalajara",25,"Pinus nigra","VLE",2,12,"-","-","-","-","0.0000250","2.41169","-","-"
19,"Guadalajara",25,"Pinus nigra","VCC",3,11,"-","-","-","-","0.0001917","2.35171","0.36405","-"
19,"Guadalajara",25,"Pinus nigra","VSC",3,7,"-0.38000","0.6809209","-0.0008444","-","-","-","-","-"
19,"Guadalajara",25,"Pinus nigra","IAVC",3,20,"-0.50690","0.0295789","-","0.00000002873","-","-","-","-"
19,"Guadalajara",25,"Pinus nigra","VLE",3,12,"-","-","-","-","0.0000250","2.41169","-","-"
19,"Guadalajara",25,"Pinus nigra","VCC",5,11,"-","-","-","-","0.0015660","1.91120","0.41883","-"
19,"Guadalajara",25,"Pinus nigra","VSC",5,7,"-6.23000","0.7256340","0.0000419","-","-","-","-","-"
19,"Guadalajara",25,"Pinus nigra","IAVC",5,20,"-0.50690","0.0295789","-","0.00000002873","-","-","-","-"
19,"Guadalajara",25,"Pinus nigra","VLE",5,12,"-","-","-","-","0.0000250","2.41169","-","-"
19,"Guadalajara",626,"Pinus pinaster sin resinar","VCC",2,11,"-","-","-","-","0.0003636","2.09115","0.77870","-"
19,"Guadalajara",626,"Pinus pinaster sin resinar","VSC",2,7,"-2.64000","0.6001669","0.0001088","-","-","-","-","-"
19,"Guadalajara",626,"Pinus pinaster sin resinar","IAVC",2,17,"-5.30838","0.0795833","-0.0000687","-","-","-","-","-"
19,"Guadalajara",626,"Pinus pinaster sin resinar","VLE",2,12,"-","-","-","-","0.0000564","2.24028","-","-"
19,"Guadalajara",626,"Pinus pinaster sin resinar","VCC",3,11,"-","-","-","-","0.0006718","2.12396","0.27009","-"
19,"Guadalajara",626,"Pinus pinaster sin resinar","VSC",3,7,"-1.17000","0.6009193","-0.0001161","-","-","-","-","-"
19,"Guadalajara",626,"Pinus pinaster sin resinar","IAVC",3,17,"-5.30838","0.0795833","-0.0000687","-","-","-","-","-"
19,"Guadalajara",626,"Pinus pinaster sin resinar","VLE",3,12,"-","-","-","-","0.0000564","2.24028","-","-"
19,"Guadalajara",626,"Pinus pinaster sin resinar","VCC",5,11,"-","-","-","-","0.0018040","1.94148","0.23041","-"
19,"Guadalajara",626,"Pinus pinaster sin resinar","VSC",5,7,"-6.60000","0.6970504","-0.0001440","-","-","-","-","-"
19,"Guadalajara",626,"Pinus pinaster sin resinar","IAVC",5,17,"-5.30838","0.0795833","-0.0000687","-","-","-","-","-"
19,"Guadalajara",626,"Pinus pinaster sin resinar","VLE",5,12,"-","-","-","-","0.0000564","2.24028","-","-"
19,"Guadalajara",826,"Pinus pinaster resinado por otros métodos distintos a Hugues","VCC",2,11,"-","-","-","-","0.0016554","1.78130","0.93446","-"
19,"Guadalajara",826,"Pinus pinaster resinado por otros métodos distintos a Hugues","VSC",2,7,"-45.58000","0.7626424","0.0000280","-","-","-","-","-"
19,"Guadalajara",826,"Pinus pinaster resinado por otros métodos distintos a Hugues","IAVC",2,21,"-","-","0.0000136","0.00000011810","-","-","-","-"
19,"Guadalajara",826,"Pinus pinaster resinado por otros métodos distintos a Hugues","VLE",2,12,"-","-","-","-","0.0027646","1.54965","-","-"
19,"Guadalajara",926,"Pinus pinaster anteriormente resinado","VCC",2,11,"-","-","-","-","0.0003636","2.09115","0.77870","-"
19,"Guadalajara",926,"Pinus pinaster anteriormente resinado","VSC",2,7,"-2.64000","0.6001669","0.0001088","-","-","-","-","-"
19,"Guadalajara",926,"Pinus pinaster anteriormente resinado","IAVC",2,21,"-","-","0.0000136","0.00000011810","-","-","-","-"
19,"Guadalajara",926,"Pinus pinaster anteriormente resinado","VLE",2,12,"-","-","-","-","0.0000564","2.24028","-","-"
19,"Guadalajara",926,"Pinus pinaster anteriormente resinado","VCC",5,11,"-","-","-","-","0.0018040","1.94148","0.23041","-"
19,"Guadalajara",926,"Pinus pinaster anteriormente resinado","VSC",5,7,"-6.60000","0.6970504","-0.0001440","-","-","-","-","-"
19,"Guadalajara",926,"Pinus pinaster anteriormente resinado","IAVC",5,21,"-","-","0.0000136","0.00000011810","-","-","-","-"
19,"Guadalajara",926,"Pinus pinaster anteriormente resinado","VLE",5,12,"-","-","-","-","0.0000564","2.24028","-","-"
19,"Guadalajara",36,"Cupressus sempervirens","VCC",2,1,"-3.31000","0.0003300","-","-","-","-","-","-"
19,"Guadalajara",36,"Cupressus sempervirens","VSC",2,7,"-1.06000","0.8252699","0.0000241","-","-","-","-","-"
19,"Guadalajara",36,"Cupressus sempervirens","IAVC",2,20,"-0.21387","0.0110293","-","0.00000000669","-","-","-","-"
19,"Guadalajara",36,"Cupressus sempervirens","VLE",2,12,"-","-","-","-","0.0000249","2.44751","-","-"
19,"Guadalajara",236,"Cupressus arizonica","VCC",2,1,"-3.31000","0.0003300","-","-","-","-","-","-"
19,"Guadalajara",236,"Cupressus arizonica","VSC",2,7,"-1.06000","0.8252699","0.0000241","-","-","-","-","-"
19,"Guadalajara",236,"Cupressus arizonica","IAVC",2,20,"-0.21387","0.0110293","-","0.00000000669","-","-","-","-"
19,"Guadalajara",236,"Cupressus arizonica","VLE",2,12,"-","-","-","-","0.0000249","2.44751","-","-"
19,"Guadalajara",236,"Cupressus arizonica","VCC",3,1,"-3.31000","0.0003300","-","-","-","-","-","-"
19,"Guadalajara",236,"Cupressus arizonica","VSC",3,7,"-1.06000","0.8252699","0.0000241","-","-","-","-","-"
19,"Guadalajara",236,"Cupressus arizonica","IAVC",3,20,"-0.21387","0.0110293","-","0.00000000669","-","-","-","-"
19,"Guadalajara",236,"Cupressus arizonica","VLE",3,12,"-","-","-","-","0.0000249","2.44751","-","-"
19,"Guadalajara",37,"Juniperus communis","VCC",2,11,"-","-","-","-","0.0017596","1.83627","0.56894","-"
19,"Guadalajara",37,"Juniperus communis","VSC",2,7,"-1.52000","0.8627692","0.0000569","-","-","-","-","-"
19,"Guadalajara",37,"Juniperus communis","IAVC",2,21,"-","-","0.0000653","-0.00000017172","-","-","-","-"
19,"Guadalajara",37,"Juniperus communis","VLE",2,12,"-","-","-","-","0.0000730","2.28991","-","-"
19,"Guadalajara",37,"Juniperus communis","VCC",3,11,"-","-","-","-","0.0017596","1.83627","0.56894","-"
19,"Guadalajara",37,"Juniperus communis","VSC",3,7,"-1.52000","0.8627692","0.0000569","-","-","-","-","-"
19,"Guadalajara",37,"Juniperus communis","IAVC",3,21,"-","-","0.0000653","-0.00000017172","-","-","-","-"
19,"Guadalajara",37,"Juniperus communis","VLE",3,12,"-","-","-","-","0.0000730","2.28991","-","-"
19,"Guadalajara",37,"Juniperus communis","VCC",5,11,"-","-","-","-","0.0017596","1.83627","0.56894","-"
19,"Guadalajara",37,"Juniperus communis","VSC",5,7,"-1.52000","0.8627692","0.0000569","-","-","-","-","-"
19,"Guadalajara",37,"Juniperus communis","IAVC",5,21,"-","-","0.0000653","-0.00000017172","-","-","-","-"
19,"Guadalajara",37,"Juniperus communis","VLE",5,12,"-","-","-","-","0.0000730","2.28991","-","-"
19,"Guadalajara",237,"Juniperus oxycedrus","VCC",2,11,"-","-","-","-","0.0017596","1.83627","0.56894","-"
19,"Guadalajara",237,"Juniperus oxycedrus","VSC",2,7,"-1.52000","0.8627692","0.0000569","-","-","-","-","-"
19,"Guadalajara",237,"Juniperus oxycedrus","IAVC",2,21,"-","-","0.0000653","-0.00000017172","-","-","-","-"
19,"Guadalajara",237,"Juniperus oxycedrus","VLE",2,12,"-","-","-","-","0.0000730","2.28991","-","-"
19,"Guadalajara",237,"Juniperus oxycedrus","VCC",3,11,"-","-","-","-","0.0017596","1.83627","0.56894","-"
19,"Guadalajara",237,"Juniperus oxycedrus","VSC",3,7,"-1.52000","0.8627692","0.0000569","-","-","-","-","-"
19,"Guadalajara",237,"Juniperus oxycedrus","IAVC",3,21,"-","-","0.0000653","-0.00000017172","-","-","-","-"
19,"Guadalajara",237,"Juniperus oxycedrus","VLE",3,12,"-","-","-","-","0.0000730","2.28991","-","-"
19,"Guadalajara",237,"Juniperus oxycedrus","VCC",5,11,"-","-","-","-","0.0017596","1.83627","0.56894","-"
19,"Guadalajara",237,"Juniperus oxycedrus","VSC",5,7,"-1.52000","0.8627692","0.0000569","-","-","-","-","-"
19,"Guadalajara",237,"Juniperus oxycedrus","IAVC",5,21,"-","-","0.0000653","-0.00000017172","-","-","-","-"
19,"Guadalajara",237,"Juniperus oxycedrus","VLE",5,12,"-","-","-","-","0.0000730","2.28991","-","-"
19,"Guadalajara",38,"Juniperus thurifera","VCC",2,11,"-","-","-","-","0.0028903","1.71624","0.70819","-"
19,"Guadalajara",38,"Juniperus thurifera","VSC",2,7,"-7.28000","0.8910046","0.0000153","-","-","-","-","-"
19,"Guadalajara",38,"Juniperus thurifera","IAVC",2,20,"-0.21387","0.0110293","-","0.00000000669","-","-","-","-"
19,"Guadalajara",38,"Juniperus thurifera","VLE",2,12,"-","-","-","-","0.0000249","2.44751","-","-"
19,"Guadalajara",38,"Juniperus thurifera","VCC",3,11,"-","-","-","-","0.0028903","1.71624","0.70819","-"
19,"Guadalajara",38,"Juniperus thurifera","VSC",3,7,"-7.28000","0.8910046","0.0000153","-","-","-","-","-"
19,"Guadalajara",38,"Juniperus thurifera","IAVC",3,20,"-0.21387","0.0110293","-","0.00000000669","-","-","-","-"
19,"Guadalajara",38,"Juniperus thurifera","VLE",3,12,"-","-","-","-","0.0000249","2.44751","-","-"
19,"Guadalajara",38,"Juniperus thurifera","VCC",5,11,"-","-","-","-","0.0028903","1.71624","0.70819","-"
19,"Guadalajara",38,"Juniperus thurifera","VSC",5,7,"-7.28000","0.8910046","0.0000153","-","-","-","-","-"
19,"Guadalajara",38,"Juniperus thurifera","IAVC",5,20,"-0.21387","0.0110293","-","0.00000000669","-","-","-","-"
19,"Guadalajara",38,"Juniperus thurifera","VLE",5,12,"-","-","-","-","0.0000249","2.44751","-","-"
19,"Guadalajara",39,"Juniperus phoenicea","VCC",3,11,"-","-","-","-","0.0028903","1.71624","0.70819","-"
19,"Guadalajara",39,"Juniperus phoenicea","VSC",3,7,"-7.28000","0.8910046","0.0000153","-","-","-","-","-"
19,"Guadalajara",39,"Juniperus phoenicea","IAVC",3,21,"-","-","0.0000653","-0.00000017172","-","-","-","-"
19,"Guadalajara",39,"Juniperus phoenicea","VLE",3,12,"-","-","-","-","0.0000249","2.44751","-","-"
19,"Guadalajara",39,"Juniperus phoenicea","VCC",5,11,"-","-","-","-","0.0028903","1.71624","0.70819","-"
19,"Guadalajara",39,"Juniperus phoenicea","VSC",5,7,"-7.28000","0.8910046","0.0000153","-","-","-","-","-"
19,"Guadalajara",39,"Juniperus phoenicea","IAVC",5,21,"-","-","0.0000653","-0.00000017172","-","-","-","-"
19,"Guadalajara",39,"Juniperus phoenicea","VLE",5,12,"-","-","-","-","0.0000249","2.44751","-","-"
19,"Guadalajara",42,"Quercus petraea","VCC",2,11,"-","-","-","-","0.0008646","1.87963","0.87162","-"
19,"Guadalajara",42,"Quercus petraea","VSC",2,7,"-20.11000","0.8444439","0.0000102","-","-","-","-","-"
19,"Guadalajara",42,"Quercus petraea","IAVC",2,19,"-0.53994","0.0036421","0.0000811","-0.00000009057","-","-","-","-"
19,"Guadalajara",42,"Quercus petraea","VLE",2,12,"-","-","-","-","0.0003791","2.02691","-","-"
19,"Guadalajara",42,"Quercus petraea","VCC",4,11,"-","-","-","-","0.0027388","1.87385","0.16094","-"
19,"Guadalajara",42,"Quercus petraea","VSC",4,7,"-11.20000","0.8461754","0.0000275","-","-","-","-","-"
19,"Guadalajara",42,"Quercus petraea","IAVC",4,19,"-0.53994","0.0036421","0.0000811","-0.00000009057","-","-","-","-"
19,"Guadalajara",42,"Quercus petraea","VLE",4,12,"-","-","-","-","0.0003791","2.02691","-","-"
19,"Guadalajara",42,"Quercus petraea","VCC",5,11,"-","-","-","-","0.0007901","1.97579","0.57340","-"
19,"Guadalajara",42,"Quercus petraea","VSC",5,7,"-13.24000","0.8329917","0.0000179","-","-","-","-","-"
19,"Guadalajara",42,"Quercus petraea","IAVC",5,19,"-0.53994","0.0036421","0.0000811","-0.00000009057","-","-","-","-"
19,"Guadalajara",42,"Quercus petraea","VLE",5,12,"-","-","-","-","0.0003791","2.02691","-","-"
19,"Guadalajara",43,"Quercus pyrenaica","VCC",2,11,"-","-","-","-","0.0009557","1.87587","0.82395","-"
19,"Guadalajara",43,"Quercus pyrenaica","VSC",2,7,"-8.01000","0.7856808","0.0000593","-","-","-","-","-"
19,"Guadalajara",43,"Quercus pyrenaica","IAVC",2,19,"-0.53994","0.0036421","0.0000811","-0.00000009057","-","-","-","-"
19,"Guadalajara",43,"Quercus pyrenaica","VLE",2,12,"-","-","-","-","0.0000944","2.27236","-","-"
19,"Guadalajara",43,"Quercus pyrenaica","VCC",3,11,"-","-","-","-","0.0001176","2.41852","0.39518","-"
19,"Guadalajara",43,"Quercus pyrenaica","VSC",3,7,"-0.61000","0.7703926","-0.0018959","-","-","-","-","-"
19,"Guadalajara",43,"Quercus pyrenaica","IAVC",3,19,"-0.53994","0.0036421","0.0000811","-0.00000009057","-","-","-","-"
19,"Guadalajara",43,"Quercus pyrenaica","VLE",3,12,"-","-","-","-","0.0000944","2.27236","-","-"
19,"Guadalajara",43,"Quercus pyrenaica","VCC",4,11,"-","-","-","-","0.0013894","1.85004","0.53927","-"
19,"Guadalajara",43,"Quercus pyrenaica","VSC",4,7,"-5.70000","0.8296773","0.0000358","-","-","-","-","-"
19,"Guadalajara",43,"Quercus pyrenaica","IAVC",4,19,"-0.53994","0.0036421","0.0000811","-0.00000009057","-","-","-","-"
19,"Guadalajara",43,"Quercus pyrenaica","VLE",4,12,"-","-","-","-","0.0000944","2.27236","-","-"
19,"Guadalajara",43,"Quercus pyrenaica","VCC",5,11,"-","-","-","-","0.0013894","1.85004","0.53927","-"
19,"Guadalajara",43,"Quercus pyrenaica","VSC",5,7,"-5.70000","0.8296773","0.0000358","-","-","-","-","-"
19,"Guadalajara",43,"Quercus pyrenaica","IAVC",5,19,"-0.53994","0.0036421","0.0000811","-0.00000009057","-","-","-","-"
19,"Guadalajara",43,"Quercus pyrenaica","VLE",5,12,"-","-","-","-","0.0000944","2.27236","-","-"
19,"Guadalajara",243,"Quercus pubescens","VCC",5,11,"-","-","-","-","0.0013894","1.85004","0.53927","-"
19,"Guadalajara",243,"Quercus pubescens","VSC",5,7,"-5.70000","0.8296773","0.0000358","-","-","-","-","-"
19,"Guadalajara",243,"Quercus pubescens","IAVC",5,19,"-0.53994","0.0036421","0.0000811","-0.00000009057","-","-","-","-"
19,"Guadalajara",243,"Quercus pubescens","VLE",5,12,"-","-","-","-","0.0000944","2.27236","-","-"
19,"Guadalajara",44,"Quercus faginea","VCC",2,11,"-","-","-","-","0.0017460","1.77515","0.78728","-"
19,"Guadalajara",44,"Quercus faginea","VSC",2,7,"-16.04000","0.9145344","-0.0000613","-","-","-","-","-"
19,"Guadalajara",44,"Quercus faginea","IAVC",2,17,"-0.90200","0.0164972","-0.0000162","-","-","-","-","-"
19,"Guadalajara",44,"Quercus faginea","VLE",2,12,"-","-","-","-","0.0000363","2.46992","-","-"
19,"Guadalajara",44,"Quercus faginea","VCC",3,11,"-","-","-","-","0.0001248","2.45679","0.29128","-"
19,"Guadalajara",44,"Quercus faginea","VSC",3,7,"0.54000","0.6330429","0.0010030","-","-","-","-","-"
19,"Guadalajara",44,"Quercus faginea","IAVC",3,17,"-0.90200","0.0164972","-0.0000162","-","-","-","-","-"
19,"Guadalajara",44,"Quercus faginea","VLE",3,12,"-","-","-","-","0.0000363","2.46992","-","-"
19,"Guadalajara",44,"Quercus faginea","VCC",4,11,"-","-","-","-","0.0017320","1.84189","0.37585","-"
19,"Guadalajara",44,"Quercus faginea","VSC",4,7,"-0.32000","0.6993617","0.0002446","-","-","-","-","-"
19,"Guadalajara",44,"Quercus faginea","IAVC",4,17,"-0.90200","0.0164972","-0.0000162","-","-","-","-","-"
19,"Guadalajara",44,"Quercus faginea","VLE",4,12,"-","-","-","-","0.0000363","2.46992","-","-"
19,"Guadalajara",44,"Quercus faginea","VCC",5,11,"-","-","-","-","0.0006715","1.94593","0.70858","-"
19,"Guadalajara",44,"Quercus faginea","VSC",5,7,"-2.12000","0.7521432","0.0000449","-","-","-","-","-"
19,"Guadalajara",44,"Quercus faginea","IAVC",5,17,"-0.90200","0.0164972","-0.0000162","-","-","-","-","-"
19,"Guadalajara",44,"Quercus faginea","VLE",5,12,"-","-","-","-","0.0000363","2.46992","-","-"
19,"Guadalajara",45,"Quercus ilex","VCC",2,11,"-","-","-","-","0.0017845","1.89535","0.46047","-"
19,"Guadalajara",45,"Quercus ilex","VSC",2,7,"-6.16000","0.8341276","0.0000447","-","-","-","-","-"
